,job_id,job_title,company,location,senority,posted_time,employment_type,scrape_time,search_query,search_location,skills
158,36,Data Analyst - Fixed Income Asset Manager,Analytic Recruiting Inc.,"Los Angeles, California, United States",Associate,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Microsoft Excel
159,36,Data Analyst - Fixed Income Asset Manager,Analytic Recruiting Inc.,"Los Angeles, California, United States",Associate,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Tableau
160,36,Data Analyst - Fixed Income Asset Manager,Analytic Recruiting Inc.,"Los Angeles, California, United States",Associate,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Risk Analytics
161,36,Data Analyst - Fixed Income Asset Manager,Analytic Recruiting Inc.,"Los Angeles, California, United States",Associate,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
162,36,Data Analyst - Fixed Income Asset Manager,Analytic Recruiting Inc.,"Los Angeles, California, United States",Associate,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Management
163,36,Data Analyst - Fixed Income Asset Manager,Analytic Recruiting Inc.,"Los Angeles, California, United States",Associate,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Fixed Income
164,36,Data Analyst - Fixed Income Asset Manager,Analytic Recruiting Inc.,"Los Angeles, California, United States",Associate,Posted 3 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bachelor's Degree
165,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
166,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
167,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
168,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytics
169,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,A/B Testing
170,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Tableau
171,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,E-commerce
172,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Google Analytics
173,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
174,50,"Google Analytics Data Scientist, eCommerce",EVERSANA,"Los Angeles, California, United States",,Posted 2 days ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Web Analytics
175,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SQL
176,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
177,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
178,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Tableau
179,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bayesian statistics
180,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Google BigQuery
181,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Looker (Software)
182,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Snowflake
183,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Presentation Skills
184,52,Senior Data Analyst,PlayQ,"Santa Monica, California",Mid-Senior level,Posted 6 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Quality
185,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,NoSQL
186,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Apache Spark
187,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Google Cloud Platform (GCP)
188,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Hadoop
189,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Azure Data Factory
190,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Big Data
191,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Microsoft Azure
192,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,"Extract, Transform, Load (ETL)"
193,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Amazon Web Services (AWS)
194,67,Data Engineer,Alignment Healthcare,"Orange, California, United States",Mid-Senior level,Posted 4 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Pipelines
195,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
196,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Computer Science
197,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
198,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
199,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Statistical Packages
200,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Scriptwriting
201,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Architecture
202,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
203,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Models
204,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Query Writing
205,69,Data Analyst,AppleOne Technical Staffing,"Temecula, California, United States",Mid-Senior level,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bachelor's Degree
206,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
207,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
208,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
209,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Research Projects
210,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Visualization
211,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Statistical Modeling
212,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Machine Learning
213,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
214,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Business Insights
215,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Weka
216,71,"Data Analyst, Senior - Informatica",City of Hope,"Irwindale, CA, US",Mid-Senior level,Posted 1 week ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bachelor's Degree
217,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SQL
218,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
219,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
220,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
221,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Reporting & Analysis
222,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Microsoft Excel
223,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SQL Server Reporting Services (SSRS)
224,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
225,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SAS
226,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Presentation
227,73,"Data Analyst (SAS, statistics, SQL, Healthcare)","Kinetic Personnel Group, Inc","Ontario, California",,Posted 1 week ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bachelor's Degree
228,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Python (Programming Language)
229,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
230,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
231,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,BlackRock Aladdin
232,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Microsoft Excel
233,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Financial Data
234,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,LIBOR
235,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Finance
236,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Visual Basic for Applications (VBA)
237,79,Financial Data Analyst,The Forum Group,"Santa Monica, California, United States",Mid-Senior level,Posted 1 week ago,Contract,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Project Management
238,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SQL
239,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
240,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Engineering
241,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Plain Language
242,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Munging
243,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Multivariate Analysis
244,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,BlackLine
245,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Google Cloud Platform (GCP)
246,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Accounting
247,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Amazon Web Services (AWS)
248,94,Data Scientist,BlackLine,"Los Angeles, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Master's Degree
249,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Mathematics
250,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Statistics
251,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Python (Programming Language)
252,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
253,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
254,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analytics
255,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Problem Solving
256,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Marketing
257,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,R
258,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Query Writing
259,96,Data Scientist,"Phoenix Staff, Inc.","Irvine, California, United States",Associate,Posted 2 days ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bachelor's Degree
260,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Mathematics
261,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Statistics
262,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
263,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
264,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Insurance
265,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Critical Thinking
266,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Problem Solving
267,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Presentations
268,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Project Management
269,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,401(k) Retirement Savings Plans
270,106,Sr. Product Data Analyst,Mercury Insurance,"Brea, California, United States",,Posted 2 weeks ago,,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bachelor's Degree
271,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Mathematics
272,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
273,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
274,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytics
275,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Cookies
276,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Advertising Sales
277,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Sales
278,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Identifying Trends
279,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Customer Engagement
280,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Empirical Research
281,157,Principal Data Scientist,Hays,"Burbank, California, United States",Mid-Senior level,Posted 2 weeks ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Bachelor's Degree
282,158,Senior Data Analyst,TutorMe,"Los Angeles, California",Associate,Posted 1 day ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,SQL
283,158,Senior Data Analyst,TutorMe,"Los Angeles, California",Associate,Posted 1 day ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Analytical Skills
284,158,Senior Data Analyst,TutorMe,"Los Angeles, California",Associate,Posted 1 day ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Analysis
285,158,Senior Data Analyst,TutorMe,"Los Angeles, California",Associate,Posted 1 day ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Data Science
286,158,Senior Data Analyst,TutorMe,"Los Angeles, California",Associate,Posted 1 day ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,A/B Testing
287,158,Senior Data Analyst,TutorMe,"Los Angeles, California",Associate,Posted 1 day ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Database Systems
288,158,Senior Data Analyst,TutorMe,"Los Angeles, California",Associate,Posted 1 day ago,Full-time,2020-04-05 22:16:04.007882,data scientist,greater los angeles area,Funnel Optimization
