,job_id,skill
1636,97,biopharmaceuticals
1637,97,communication
1638,97,computer science
1639,97,data mining
1640,97,engineering
1641,97,excel
1642,97,ios
1643,97,machine learning
1644,97,master's degree
1645,97,operations
1646,97,presentations
1647,97,python
1648,97,sap
1649,97,sql
1650,97,supply chain
1651,97,tableau
1652,98,advertising
1653,98,analytics
1654,98,communication
1655,98,data science
1656,98,databases
1657,98,engineering
1658,98,insurance
1659,98,ios
1660,98,leadership
1661,98,marketing
1662,98,python
1663,99,accounting
1664,99,analytics
1665,99,business
1666,99,communication
1667,99,data analysis
1668,99,data analytics
1669,99,engineering
1670,99,excel
1671,99,finance
1672,99,insurance
1673,99,leadership
1674,99,machine learning
1675,99,predictive analytics
1676,99,presentations
1677,99,python
1678,99,scala
1679,99,sql
1680,99,tableau
1681,100,accounting
1682,100,analytics
1683,100,business
1684,100,communication
1685,100,computer science
1686,100,data integration
1687,100,database systems
1688,100,design
1689,100,engineering
1690,100,excel
1691,100,"extract, transform, load"
1692,100,finance
1693,100,financial analysis
1694,100,information systems
1695,100,ios
1696,100,power bi
1697,100,process improvement
1698,100,python
1699,100,reporting tool
1700,100,sql
1701,100,tableau
1702,100,vba
1703,101,analytics
1704,101,big data
1705,101,business
1706,101,communication
1707,101,computer science
1708,101,customer experience
1709,101,data analysis
1710,101,data analytics
1711,101,data governance
1712,101,data science
1713,101,data visualization
1714,101,design
1715,101,engineering
1716,101,excel
1717,101,finance
1718,101,hadoop
1719,101,machine learning
1720,101,marketing
1721,101,mathematics
1722,101,presentation skills
1723,101,presentations
1724,101,python
1725,101,sql
1726,101,statistical packages
1727,101,statistics
1728,101,tableau
1729,101,time management
1730,102,advertising
1731,102,analytics
1732,102,applied mathematics
1733,102,business
1734,102,communication
1735,102,computer science
1736,102,data visualization
1737,102,databases
1738,102,marketing
1739,102,mathematics
1740,102,predictive analytics
1741,102,python
1742,102,sql
1743,102,statistical modeling
1744,102,statistics
1745,102,tableau
1746,102,writing
1747,103,advertising
1748,103,analytics
1749,103,business
1750,103,critical thinking
1751,103,data integrity
1752,103,data mining
1753,103,databases
1754,103,marketing
1755,103,master data
1756,103,predictive modeling
1757,104,business
1758,104,communication
1759,104,computer science
1760,104,data collection
1761,104,data mining
1762,104,data models
1763,104,data quality
1764,104,databases
1765,104,design
1766,104,excel
1767,104,java
1768,104,java
1769,104,javascript
1770,104,process improvement
1771,104,report writing
1772,104,sas
1773,104,sql
1774,104,statistical packages
1775,104,statistics
1776,104,writing
1777,105,business
1778,105,data analysis
1779,105,data integration
1780,105,data integrity
1781,105,databases
1782,105,design
1783,105,excel
1784,105,finance
1785,105,mathematics
1786,105,presentations
1787,105,sql
1788,105,tableau
1789,105,vba
1790,105,visual basic for applications
1791,105,visual basic for applications (vba)
1792,105,writing
1793,106,401(k) retirement savings plans
1794,106,advertising
1795,106,analytical skills
1796,106,analytics
1797,106,bachelor's degree
1798,106,business
1799,106,communication
1800,106,critical thinking
1801,106,data analysis
1802,106,design
1803,106,engineering
1804,106,excel
1805,106,insurance
1806,106,marketing
1807,106,master's degree
1808,106,mathematics
1809,106,mentoring
1810,106,presentations
1811,106,problem solving
1812,106,process improvement
1813,106,project management
1814,106,python
1815,106,research
1816,106,sas
1817,106,spreadsheets
1818,106,statistics
1819,107,analytical skills
1820,107,big data
1821,107,business
1822,107,business acumen
1823,107,communication
1824,107,customer experience
1825,107,data analysis
1826,107,data mining
1827,107,data models
1828,107,data quality
1829,107,data visualization
1830,107,design
1831,107,excel
1832,107,hadoop
1833,107,hive
1834,107,insurance
1835,107,machine learning
1836,107,presentation skills
1837,107,process improvement
1838,107,python
1839,107,research
1840,107,sql
1841,107,statistical packages
1842,107,tableau
1843,107,troubleshooting
1844,108,advertising
1845,108,analytics
1846,108,business
1847,108,campaigns
1848,108,data analysis
1849,108,data analytics
1850,108,databases
1851,108,design
1852,108,engineering
1853,108,insurance
1854,108,ltv
1855,108,marketing
1856,108,postgres
1857,108,product analytics
1858,108,python
1859,108,research
1860,108,sql
1861,108,statistical analysis
1862,108,tableau
1863,109,advertising
1864,109,business
1865,109,computer science
1866,109,data science
1867,109,databases
1868,109,design
1869,109,engineering
1870,109,excel
1871,109,google cloud platform
1872,109,ios
1873,109,machine learning
1874,109,marketing
1875,109,mathematics
1876,109,python
1877,109,research
1878,109,scala
1879,109,sql
1880,109,statistical packages
1881,109,statistics
1882,110,analytics
1883,110,engineering
1884,110,excel
1885,110,finance
1886,110,gcp
1887,110,sql
1888,111,business
1889,111,computer science
1890,111,data science
1891,111,databases
1892,111,design
1893,111,excel
1894,111,google cloud platform
1895,111,ios
1896,111,machine learning
1897,111,mathematics
1898,111,python
1899,111,research
1900,111,sql
1901,111,statistical packages
1902,111,statistics
1903,112,a/b testing
1904,112,advertising
1905,112,analytics
1906,112,business
1907,112,campaigns
1908,112,communication
1909,112,design
1910,112,digital marketing
1911,112,domo
1912,112,ecommerce
1913,112,excel
1914,112,finance
1915,112,google analytics
1916,112,high degree of initiative
1917,112,interpersonal skills
1918,112,java
1919,112,java
1920,112,javascript
1921,112,marketing
1922,112,marketing analytics
1923,112,mathematics
1924,112,project management
1925,112,sales
1926,112,sequencing
1927,112,sql
1928,112,statistics
1929,113,business
1930,113,communication
1931,113,data science
1932,113,data visualization
1933,113,databases
1934,113,engineering
1935,113,excel
1936,113,machine learning
1937,113,machine learning algorithms
1938,113,matplotlib
1939,113,nosql
1940,113,pandas
1941,113,plot.ly
1942,113,python
1943,113,sql
1944,113,tableau
1945,113,tensorflow
1946,114,a/b testing
1947,114,advertising
1948,114,analytics
1949,114,business
1950,114,campaigns
1951,114,communication
1952,114,design
1953,114,digital marketing
1954,114,domo
1955,114,ecommerce
1956,114,excel
1957,114,finance
1958,114,google analytics
1959,114,high degree of initiative
1960,114,interpersonal skills
1961,114,java
1962,114,java
1963,114,javascript
1964,114,marketing
1965,114,marketing analytics
1966,114,mathematics
1967,114,project management
1968,114,sales
1969,114,sequencing
1970,114,sql
1971,114,statistics
1972,115,analytical skills
1973,115,analytics
1974,115,bachelor's degree
1975,115,biopharmaceuticals
1976,115,communication
1977,115,computer science
1978,115,data analytics
1979,115,data mining
1980,115,engineering
1981,115,excel
1982,115,fortune 500
1983,115,ios
1984,115,machine learning
1985,115,master's degree
1986,115,operations
1987,115,presentations
1988,115,python
1989,115,resume
1990,115,sap
1991,115,sql
1992,115,supply chain
1993,115,tableau
1994,116,analytics
1995,116,business
1996,116,business analysis
1997,116,data collection
1998,116,data integrity
1999,116,data management
2000,116,data mining
2001,116,databases
2002,116,design
2003,116,engineering
2004,116,leadership
2005,116,operations
2006,116,pyspark
2007,116,python
2008,116,relational databases
2009,117,advertising
2010,117,analytics
2011,117,business
2012,117,data integrity
2013,117,engineering
2014,117,excel
2015,117,marketing
2016,117,operations
2017,117,python
2018,117,sales
2019,117,sql
2020,117,tableau
2021,118,advertising
2022,118,analytics
2023,118,apparel
2024,118,business
2025,118,business insights
2026,118,communication
2027,118,customer engagement
2028,118,data quality
2029,118,data science
2030,118,data visualization
2031,118,digital marketing
2032,118,e-commerce
2033,118,engineering
2034,118,google analytics
2035,118,identifying trends
2036,118,ios
2037,118,leadership
2038,118,looker
2039,118,marketing
2040,118,next gen
2041,118,python
2042,118,reporting tool
2043,118,research
2044,118,sql
2045,118,statistics
2046,118,supply chain
2047,118,tableau
2048,118,web analytics
2049,119,advertising
2050,119,analytical skills
2051,119,analytics
2052,119,bachelor's degree
2053,119,business
2054,119,business insights
2055,119,campaigns
2056,119,customer acquisition
2057,119,data analysis
2058,119,data modeling
2059,119,data visualization
2060,119,design
2061,119,digital marketing
2062,119,ecommerce
2063,119,excel
2064,119,insurance
2065,119,leadership
2066,119,marketing
2067,119,sql
2068,119,statistics
2069,119,tableau
2070,120,bachelor's degree
2071,120,business
2072,120,communication
2073,120,data analysis
2074,120,data integrity
2075,120,data mining
2076,120,design
2077,120,documentation
2078,120,excel
2079,120,insurance
2080,120,operations
2081,120,presentations
2082,120,process improvement
2083,120,python
2084,120,sap
2085,120,sql
2086,120,time management
2087,120,writing
2088,120,written communication
2089,121,business
2090,121,databases
2091,121,excel
2092,121,mentoring
2093,121,process improvement
2094,121,relational databases
2095,121,sql
2096,121,writing
2097,122,analytics
2098,122,business
2099,122,data analytics
2100,122,data mining
2101,122,data science
2102,122,design
2103,122,engineering
2104,122,lifetime value
2105,122,looker
2106,122,ltv
2107,122,machine learning
2108,122,marketing
2109,122,mathematics
2110,122,predictive analytics
2111,122,python
2112,122,research
2113,122,scripting
2114,122,sql
2115,122,statistical analysis
2116,122,statistics
2117,122,tableau
2118,123,analytics
2119,123,business
2120,123,communication
2121,123,data collection
2122,123,databases
2123,123,design
2124,123,documentation
2125,123,engineering
2126,123,excel
2127,123,finance
2128,123,information systems
2129,123,insurance
2130,123,leadership
2131,123,presentations
2132,123,project management
2133,124,business
2134,124,communication
2135,124,data models
2136,124,data quality
2137,124,design
2138,124,sales
2139,124,sql
2140,125,amazon
2141,125,analytics
2142,125,business
2143,125,communication
2144,125,data analytics
2145,125,design
2146,125,e-commerce
2147,125,ecommerce
2148,125,engineering
2149,125,excel
2150,125,finance
2151,125,google analytics
2152,125,ios
2153,125,lifetime value
2154,125,ltv
2155,125,marketing
2156,125,operations
2157,125,python
2158,125,sales
2159,125,sql
2160,125,tableau
2161,126,analytics
2162,126,applied mathematics
2163,126,communication
2164,126,computer science
2165,126,data analysis
2166,126,design
2167,126,mathematics
2168,126,python
2169,126,scripting
2170,126,sql
2171,126,statistics
2172,126,tableau
2173,127,analytics
2174,127,engineering
2175,127,insurance
2176,127,sap
2177,127,tableau
2178,128,analytical skills
2179,128,analytics
2180,128,artificial intelligence
2181,128,business
2182,128,data analysis
2183,128,data analytics
2184,128,data mining
2185,128,data modeling
2186,128,data science
2187,128,data visualization
2188,128,deep learning
2189,128,leadership
2190,128,machine learning
2191,128,research
2192,128,sql
2193,128,statistical analysis
2194,128,tableau
2195,129,advertising
2196,129,communication
2197,129,computer science
2198,129,deep learning
2199,129,design
2200,129,engineering
2201,129,excel
2202,129,java
2203,129,java
2204,129,javascript
2205,129,machine learning
2206,129,marketing
2207,129,python
2208,129,pytorch
2209,129,software development
2210,129,sql
2211,129,tensorflow
2212,130,engineering
2213,130,machine learning
2214,130,python
2215,130,resume
2216,130,sas
2217,130,statistics
2218,130,writing
2219,131,business
2220,131,communication
2221,131,data models
2222,131,data quality
2223,131,design
2224,131,sales
2225,131,sql
2226,132,a/b testing
2227,132,advertising
2228,132,applied mathematics
2229,132,business
2230,132,business acumen
2231,132,business insights
2232,132,communication
2233,132,critical thinking
2234,132,d3.js
2235,132,data products
2236,132,data science
2237,132,databases
2238,132,digital marketing
2239,132,engineering
2240,132,excel
2241,132,interpersonal skills
2242,132,leadership
2243,132,machine learning
2244,132,machine learning algorithms
2245,132,marketing
2246,132,mathematics
2247,132,matplotlib
2248,132,nosql
2249,132,python
2250,132,relational databases
2251,132,research
2252,132,sas
2253,132,scripting
2254,132,seaborn
2255,132,sql
2256,132,statistical modeling
2257,132,statistics
2258,132,tableau
2259,133,analytics
2260,133,business
2261,133,d3.js
2262,133,data engineering
2263,133,data science
2264,133,design
2265,133,engineering
2266,133,excel
2267,133,gcp
2268,133,java
2269,133,java
2270,133,javascript
2271,133,linux
2272,133,machine learning
2273,133,marketing
2274,133,neural networks
2275,133,predictive analytics
2276,133,python
2277,133,research
2278,133,scala
2279,133,sql
2280,133,writing
2281,134,analytical skills
2282,134,analytics
2283,134,biopharmaceuticals
2284,134,communication
2285,134,computer science
2286,134,data mining
2287,134,engineering
2288,134,excel
2289,134,machine learning
2290,134,operations
